arch,symbol,dll,export,lib
x86,_GetInputLocaleInfo@8,USER32.dll,GetInputLocaleInfo,User32.Lib
x86,_GetInputState@0,USER32.dll,GetInputState,User32.Lib
x86,_GetInteractionConfigurationInteractionContext@12,NInput.dll,GetInteractionConfigurationInteractionContext,ninput.lib
x86,_GetInterfaceInfo@8,IPHLPAPI.DLL,GetInterfaceInfo,IPHlpApi.Lib
x86,_GetInterfaceInfo@8,IPHLPAPI.DLL,GetInterfaceInfo,mincore.lib
x86,_GetInternetPolicies@16,newdev.dll,GetInternetPolicies,newdev.lib
x86,_GetInvertedIfStackTable@4,IPHLPAPI.DLL,GetInvertedIfStackTable,IPHlpApi.Lib
x86,_GetInvertedIfStackTable@4,IPHLPAPI.DLL,GetInvertedIfStackTable,mincore.lib
x86,_GetIpAddrTable@12,IPHLPAPI.DLL,GetIpAddrTable,IPHlpApi.Lib
x86,_GetIpAddrTable@12,IPHLPAPI.DLL,GetIpAddrTable,mincore.lib
x86,_GetIpErrorString@12,IPHLPAPI.DLL,GetIpErrorString,IPHlpApi.Lib
x86,_GetIpErrorString@12,IPHLPAPI.DLL,GetIpErrorString,mincore.lib
x86,_GetIpForwardEntry2@4,IPHLPAPI.DLL,GetIpForwardEntry2,IPHlpApi.Lib
x86,_GetIpForwardEntry2@4,IPHLPAPI.DLL,GetIpForwardEntry2,mincore.lib
x86,_GetIpForwardTable2@8,IPHLPAPI.DLL,GetIpForwardTable2,IPHlpApi.Lib
x86,_GetIpForwardTable2@8,IPHLPAPI.DLL,GetIpForwardTable2,mincore.lib
x86,_GetIpForwardTable@12,IPHLPAPI.DLL,GetIpForwardTable,IPHlpApi.Lib
x86,_GetIpForwardTable@12,IPHLPAPI.DLL,GetIpForwardTable,mincore.lib
x86,_GetIpInterfaceEntry@4,IPHLPAPI.DLL,GetIpInterfaceEntry,IPHlpApi.Lib
x86,_GetIpInterfaceEntry@4,IPHLPAPI.DLL,GetIpInterfaceEntry,mincore.lib
x86,_GetIpInterfaceTable@8,IPHLPAPI.DLL,GetIpInterfaceTable,IPHlpApi.Lib
x86,_GetIpInterfaceTable@8,IPHLPAPI.DLL,GetIpInterfaceTable,mincore.lib
x86,_GetIpNetEntry2@4,IPHLPAPI.DLL,GetIpNetEntry2,IPHlpApi.Lib
x86,_GetIpNetEntry2@4,IPHLPAPI.DLL,GetIpNetEntry2,mincore.lib
x86,_GetIpNetTable2@8,IPHLPAPI.DLL,GetIpNetTable2,IPHlpApi.Lib
x86,_GetIpNetTable2@8,IPHLPAPI.DLL,GetIpNetTable2,mincore.lib
x86,_GetIpNetTable@12,IPHLPAPI.DLL,GetIpNetTable,IPHlpApi.Lib
x86,_GetIpNetTable@12,IPHLPAPI.DLL,GetIpNetTable,mincore.lib
x86,_GetIpNetworkConnectionBandwidthEstimates@12,IPHLPAPI.DLL,GetIpNetworkConnectionBandwidthEstimates,IPHlpApi.Lib
x86,_GetIpNetworkConnectionBandwidthEstimates@12,IPHLPAPI.DLL,GetIpNetworkConnectionBandwidthEstimates,mincore.lib
x86,_GetIpPathEntry@4,IPHLPAPI.DLL,GetIpPathEntry,IPHlpApi.Lib
x86,_GetIpPathEntry@4,IPHLPAPI.DLL,GetIpPathEntry,mincore.lib
x86,_GetIpPathTable@8,IPHLPAPI.DLL,GetIpPathTable,IPHlpApi.Lib
x86,_GetIpPathTable@8,IPHLPAPI.DLL,GetIpPathTable,mincore.lib
x86,_GetIpStatistics@4,IPHLPAPI.DLL,GetIpStatistics,IPHlpApi.Lib
x86,_GetIpStatistics@4,IPHLPAPI.DLL,GetIpStatistics,mincore.lib
x86,_GetIpStatisticsEx@8,IPHLPAPI.DLL,GetIpStatisticsEx,IPHlpApi.Lib
x86,_GetIpStatisticsEx@8,IPHLPAPI.DLL,GetIpStatisticsEx,mincore.lib
x86,_GetIsolationServerInterface@12,ncrypt.dll,GetIsolationServerInterface,mincore.lib
x86,_GetIsolationServerInterface@12,ncrypt.dll,GetIsolationServerInterface,ncrypt.lib
x86,_GetJobA@24,WINSPOOL.DRV,GetJobA,WinSpool.Lib
x86,_GetJobAttributes@12,SPOOLSS.DLL,GetJobAttributes,spoolss.lib
x86,_GetJobAttributesEx@24,SPOOLSS.DLL,GetJobAttributesEx,spoolss.lib
x86,_GetJobNamedPropertyValue@16,WINSPOOL.DRV,GetJobNamedPropertyValue,WinSpool.Lib
x86,_GetJobW@24,SPOOLSS.DLL,GetJobW,spoolss.lib
x86,_GetJobW@24,WINSPOOL.DRV,GetJobW,WinSpool.Lib
x86,_GetKBCodePage@0,USER32.dll,GetKBCodePage,User32.Lib
x86,_GetKernelObjectSecurity@20,ADVAPI32.dll,GetKernelObjectSecurity,AdvAPI32.Lib
x86,_GetKernelObjectSecurity@20,api-ms-win-downlevel-advapi32-l1-1-0.dll,GetKernelObjectSecurity,mincore_downlevel.lib
x86,_GetKernelObjectSecurity@20,api-ms-win-security-base-l1-2-0.dll,GetKernelObjectSecurity,mincore.lib
x86,_GetKerningPairs@12,GDI32.dll,GetKerningPairs,Gdi32.Lib
x86,_GetKerningPairsA@12,GDI32.dll,GetKerningPairsA,Gdi32.Lib
x86,_GetKerningPairsW@12,GDI32.dll,GetKerningPairsW,Gdi32.Lib
x86,_GetKeyNameTextA@12,USER32.dll,GetKeyNameTextA,User32.Lib
x86,_GetKeyNameTextW@12,USER32.dll,GetKeyNameTextW,User32.Lib
x86,_GetKeyState@4,USER32.dll,GetKeyState,User32.Lib
x86,_GetKeyStorageInterface@12,ncrypt.dll,GetKeyStorageInterface,mincore.lib
x86,_GetKeyStorageInterface@12,ncrypt.dll,GetKeyStorageInterface,ncrypt.lib
x86,_GetKeyboardLayout@4,USER32.dll,GetKeyboardLayout,User32.Lib
x86,_GetKeyboardLayoutList@8,USER32.dll,GetKeyboardLayoutList,User32.Lib
x86,_GetKeyboardLayoutNameA@4,USER32.dll,GetKeyboardLayoutNameA,User32.Lib
x86,_GetKeyboardLayoutNameW@4,USER32.dll,GetKeyboardLayoutNameW,User32.Lib
x86,_GetKeyboardState@4,USER32.dll,GetKeyboardState,User32.Lib
x86,_GetKeyboardType@4,USER32.dll,GetKeyboardType,User32.Lib
x86,_GetKeyedHash@8,infocardapi.dll,GetKeyedHash,infocardapi.Lib
x86,_GetLabelsFromNamedHost@20,urlmon.dll,GetLabelsFromNamedHost,Urlmon.Lib
x86,_GetLargePageMinimum@0,KERNEL32.dll,GetLargePageMinimum,kernel32.Lib
x86,_GetLargePageMinimum@0,api-ms-win-core-memory-l1-1-1.dll,GetLargePageMinimum,mincore.lib
x86,_GetLargestConsoleWindowSize@4,KERNEL32.dll,GetLargestConsoleWindowSize,kernel32.Lib
x86,_GetLargestConsoleWindowSize@4,api-ms-win-core-console-l2-1-0.dll,GetLargestConsoleWindowSize,mincore.lib
x86,_GetLastActivePopup@4,USER32.dll,GetLastActivePopup,User32.Lib
x86,_GetLastError@0,KERNEL32.dll,GetLastError,kernel32.Lib
x86,_GetLastError@0,api-ms-win-core-errorhandling-l1-1-1.dll,GetLastError,mincore.lib
x86,_GetLastInputInfo@4,USER32.dll,GetLastInputInfo,User32.Lib
x86,_GetLayeredWindowAttributes@16,USER32.dll,GetLayeredWindowAttributes,User32.Lib
x86,_GetLayout@4,GDI32.dll,GetLayout,Gdi32.Lib
x86,_GetLengthSid@4,ADVAPI32.dll,GetLengthSid,AdvAPI32.Lib
x86,_GetLengthSid@4,api-ms-win-downlevel-advapi32-l1-1-0.dll,GetLengthSid,mincore_downlevel.lib
x86,_GetLengthSid@4,api-ms-win-security-base-l1-2-0.dll,GetLengthSid,mincore.lib
x86,_GetListBoxInfo@4,USER32.dll,GetListBoxInfo,User32.Lib
x86,_GetLocalManagedApplicationData@12,ADVAPI32.dll,GetLocalManagedApplicationData,AdvAPI32.Lib
x86,_GetLocalManagedApplications@12,ADVAPI32.dll,GetLocalManagedApplications,AdvAPI32.Lib
x86,_GetLocalTime@4,KERNEL32.dll,GetLocalTime,kernel32.Lib
x86,_GetLocalTime@4,api-ms-win-core-sysinfo-l1-2-0.dll,GetLocalTime,mincore.lib
x86,_GetLocaleInfoA@16,KERNEL32.dll,GetLocaleInfoA,kernel32.Lib
x86,_GetLocaleInfoA@16,api-ms-win-core-localization-l1-2-0.dll,GetLocaleInfoA,mincore.lib
x86,_GetLocaleInfoEx@16,KERNEL32.dll,GetLocaleInfoEx,kernel32.Lib
x86,_GetLocaleInfoEx@16,api-ms-win-core-localization-l1-2-0.dll,GetLocaleInfoEx,mincore.lib
x86,_GetLocaleInfoW@16,KERNEL32.dll,GetLocaleInfoW,kernel32.Lib
x86,_GetLocaleInfoW@16,api-ms-win-core-localization-l1-2-0.dll,GetLocaleInfoW,mincore.lib
x86,_GetLogColorSpaceA@12,GDI32.dll,GetLogColorSpaceA,Gdi32.Lib
x86,_GetLogColorSpaceW@12,GDI32.dll,GetLogColorSpaceW,Gdi32.Lib
x86,_GetLogContainerName@20,clfsw32.dll,GetLogContainerName,clfsw32.lib
x86,_GetLogFileInformation@12,clfsw32.dll,GetLogFileInformation,clfsw32.lib
x86,_GetLogIoStatistics@20,clfsw32.dll,GetLogIoStatistics,clfsw32.lib
x86,_GetLogReservationInfo@16,clfsw32.dll,GetLogReservationInfo,clfsw32.lib
x86,_GetLogicalDriveStringsA@8,KERNEL32.dll,GetLogicalDriveStringsA,kernel32.Lib
x86,_GetLogicalDriveStringsW@8,KERNEL32.dll,GetLogicalDriveStringsW,kernel32.Lib
x86,_GetLogicalDriveStringsW@8,api-ms-win-core-file-l1-2-0.dll,GetLogicalDriveStringsW,mincore.lib
x86,_GetLogicalDrives@0,KERNEL32.dll,GetLogicalDrives,kernel32.Lib
x86,_GetLogicalDrives@0,api-ms-win-core-file-l1-2-0.dll,GetLogicalDrives,mincore.lib
x86,_GetLogicalProcessorInformation@8,KERNEL32.dll,GetLogicalProcessorInformation,kernel32.Lib
x86,_GetLogicalProcessorInformation@8,api-ms-win-core-sysinfo-l1-2-0.dll,GetLogicalProcessorInformation,mincore.lib
x86,_GetLogicalProcessorInformationEx@12,KERNEL32.dll,GetLogicalProcessorInformationEx,kernel32.Lib
x86,_GetLogicalProcessorInformationEx@12,api-ms-win-core-sysinfo-l1-2-0.dll,GetLogicalProcessorInformationEx,mincore.lib
x86,_GetLongPathNameA@12,KERNEL32.dll,GetLongPathNameA,kernel32.Lib
x86,_GetLongPathNameA@12,api-ms-win-core-file-l1-2-0.dll,GetLongPathNameA,mincore.lib
x86,_GetLongPathNameTransactedA@16,KERNEL32.dll,GetLongPathNameTransactedA,kernel32.Lib
x86,_GetLongPathNameTransactedW@16,KERNEL32.dll,GetLongPathNameTransactedW,kernel32.Lib
x86,_GetLongPathNameW@12,KERNEL32.dll,GetLongPathNameW,kernel32.Lib
x86,_GetLongPathNameW@12,api-ms-win-core-file-l1-2-0.dll,GetLongPathNameW,mincore.lib
x86,_GetLongProfilePathName@12,USERENV.dll,214,UserEnv.Lib
x86,_GetLongProfilePathName@12,USERENV.dll,214,mincore.lib
x86,_GetMTAThreadPoolMetrics@4,comsvcs.dll,GetMTAThreadPoolMetrics,ComSvcs.Lib
x86,_GetMUILanguage@0,COMCTL32.dll,GetMUILanguage,ComCtl32.Lib
x86,_GetMailslotInfo@20,KERNEL32.dll,GetMailslotInfo,kernel32.Lib
x86,_GetManagedApplicationCategories@8,ADVAPI32.dll,GetManagedApplicationCategories,AdvAPI32.Lib
x86,_GetManagedApplications@20,ADVAPI32.dll,GetManagedApplications,AdvAPI32.Lib
x86,_GetManagedExtensions@4,comsvcs.dll,GetManagedExtensions,ComSvcs.Lib
x86,_GetMapMode@4,GDI32.dll,GetMapMode,Gdi32.Lib
x86,_GetMappedFileNameA@16,PSAPI.DLL,GetMappedFileNameA,Psapi.Lib
x86,_GetMappedFileNameW@16,PSAPI.DLL,GetMappedFileNameW,Psapi.Lib
x86,_GetMaxMIMEIDBytes@4,ImgUtil.dll,GetMaxMIMEIDBytes,imgutil.Lib
x86,_GetMaximumProcessorCount@4,KERNEL32.dll,GetMaximumProcessorCount,kernel32.Lib
x86,_GetMaximumProcessorGroupCount@0,KERNEL32.dll,GetMaximumProcessorGroupCount,kernel32.Lib
x86,_GetMemoryErrorHandlingCapabilities@4,KERNEL32.dll,GetMemoryErrorHandlingCapabilities,kernel32.Lib
x86,_GetMenu@4,USER32.dll,GetMenu,User32.Lib
x86,_GetMenuBarInfo@16,USER32.dll,GetMenuBarInfo,User32.Lib
x86,_GetMenuCheckMarkDimensions@0,USER32.dll,GetMenuCheckMarkDimensions,User32.Lib
x86,_GetMenuContextHelpId@4,USER32.dll,GetMenuContextHelpId,User32.Lib
x86,_GetMenuDefaultItem@12,USER32.dll,GetMenuDefaultItem,User32.Lib
x86,_GetMenuInfo@8,USER32.dll,GetMenuInfo,User32.Lib
x86,_GetMenuItemCount@4,USER32.dll,GetMenuItemCount,User32.Lib
x86,_GetMenuItemID@8,USER32.dll,GetMenuItemID,User32.Lib
x86,_GetMenuItemInfoA@16,USER32.dll,GetMenuItemInfoA,User32.Lib
x86,_GetMenuItemInfoW@16,USER32.dll,GetMenuItemInfoW,User32.Lib
x86,_GetMenuItemRect@16,USER32.dll,GetMenuItemRect,User32.Lib
x86,_GetMenuPosFromID@8,SHLWAPI.dll,GetMenuPosFromID,ShLwApi.Lib
x86,_GetMenuState@12,USER32.dll,GetMenuState,User32.Lib
x86,_GetMenuStringA@20,USER32.dll,GetMenuStringA,User32.Lib
x86,_GetMenuStringW@20,USER32.dll,GetMenuStringW,User32.Lib
x86,_GetMessageA@16,USER32.dll,GetMessageA,User32.Lib
x86,_GetMessageExtraInfo@0,USER32.dll,GetMessageExtraInfo,User32.Lib
x86,_GetMessageHook@12,MCIOLE32.dll,GetMessageHook,mciole32.lib
x86,_GetMessagePos@0,USER32.dll,GetMessagePos,User32.Lib
x86,_GetMessageTime@0,USER32.dll,GetMessageTime,User32.Lib
x86,_GetMessageW@16,USER32.dll,GetMessageW,User32.Lib
x86,_GetMetaDataInternalInterface@20,mscoree.dll,GetMetaDataInternalInterface,mscoree.lib
x86,_GetMetaDataInternalInterfaceFromPublic@12,mscoree.dll,GetMetaDataInternalInterfaceFromPublic,mscoree.lib
x86,_GetMetaDataPublicInterfaceFromInternal@12,mscoree.dll,GetMetaDataPublicInterfaceFromInternal,mscoree.lib
x86,_GetMetaFileA@4,GDI32.dll,GetMetaFileA,Gdi32.Lib
x86,_GetMetaFileBitsEx@12,GDI32.dll,GetMetaFileBitsEx,Gdi32.Lib
x86,_GetMetaFileW@4,GDI32.dll,GetMetaFileW,Gdi32.Lib
x86,_GetMetaRgn@8,GDI32.dll,GetMetaRgn,Gdi32.Lib
x86,_GetMiterLimit@8,GDI32.dll,GetMiterLimit,Gdi32.Lib
x86,_GetModuleBaseNameA@16,PSAPI.DLL,GetModuleBaseNameA,Psapi.Lib
x86,_GetModuleBaseNameW@16,PSAPI.DLL,GetModuleBaseNameW,Psapi.Lib
x86,_GetModuleFileNameA@12,KERNEL32.dll,GetModuleFileNameA,kernel32.Lib
x86,_GetModuleFileNameA@12,api-ms-win-core-libraryloader-l1-1-1.dll,GetModuleFileNameA,mincore.lib
x86,_GetModuleFileNameExA@16,PSAPI.DLL,GetModuleFileNameExA,Psapi.Lib
x86,_GetModuleFileNameExW@16,PSAPI.DLL,GetModuleFileNameExW,Psapi.Lib
x86,_GetModuleFileNameW@12,KERNEL32.dll,GetModuleFileNameW,kernel32.Lib
x86,_GetModuleFileNameW@12,api-ms-win-core-libraryloader-l1-1-1.dll,GetModuleFileNameW,mincore.lib
x86,_GetModuleHandleA@4,KERNEL32.dll,GetModuleHandleA,kernel32.Lib
x86,_GetModuleHandleA@4,api-ms-win-core-libraryloader-l1-1-1.dll,GetModuleHandleA,mincore.lib
x86,_GetModuleHandleExA@12,KERNEL32.dll,GetModuleHandleExA,kernel32.Lib
x86,_GetModuleHandleExA@12,api-ms-win-core-libraryloader-l1-1-1.dll,GetModuleHandleExA,mincore.lib
x86,_GetModuleHandleExW@12,KERNEL32.dll,GetModuleHandleExW,kernel32.Lib
x86,_GetModuleHandleExW@12,api-ms-win-core-libraryloader-l1-1-1.dll,GetModuleHandleExW,mincore.lib
x86,_GetModuleHandleW@4,KERNEL32.dll,GetModuleHandleW,kernel32.Lib
x86,_GetModuleHandleW@4,api-ms-win-core-libraryloader-l1-1-1.dll,GetModuleHandleW,mincore.lib
x86,_GetModuleInformation@16,PSAPI.DLL,GetModuleInformation,Psapi.Lib
x86,_GetMonitorBrightness@16,dxva2.dll,GetMonitorBrightness,dxva2.lib
x86,_GetMonitorCapabilities@12,dxva2.dll,GetMonitorCapabilities,dxva2.lib
x86,_GetMonitorColorTemperature@8,dxva2.dll,GetMonitorColorTemperature,dxva2.lib
x86,_GetMonitorContrast@16,dxva2.dll,GetMonitorContrast,dxva2.lib
x86,_GetMonitorDisplayAreaPosition@20,dxva2.dll,GetMonitorDisplayAreaPosition,dxva2.lib
x86,_GetMonitorDisplayAreaSize@20,dxva2.dll,GetMonitorDisplayAreaSize,dxva2.lib
x86,_GetMonitorInfoA@8,USER32.dll,GetMonitorInfoA,User32.Lib
x86,_GetMonitorInfoW@8,USER32.dll,GetMonitorInfoW,User32.Lib
x86,_GetMonitorRedGreenOrBlueDrive@20,dxva2.dll,GetMonitorRedGreenOrBlueDrive,dxva2.lib
x86,_GetMonitorRedGreenOrBlueGain@20,dxva2.dll,GetMonitorRedGreenOrBlueGain,dxva2.lib
x86,_GetMonitorTechnologyType@8,dxva2.dll,GetMonitorTechnologyType,dxva2.lib
x86,_GetMouseMovePointsEx@20,USER32.dll,GetMouseMovePointsEx,User32.Lib
x86,_GetMouseWheelParameterInteractionContext@12,NInput.dll,GetMouseWheelParameterInteractionContext,ninput.lib
x86,_GetMulticastIpAddressEntry@4,IPHLPAPI.DLL,GetMulticastIpAddressEntry,IPHlpApi.Lib
x86,_GetMulticastIpAddressEntry@4,IPHLPAPI.DLL,GetMulticastIpAddressEntry,mincore.lib
x86,_GetMulticastIpAddressTable@8,IPHLPAPI.DLL,GetMulticastIpAddressTable,IPHlpApi.Lib
x86,_GetMulticastIpAddressTable@8,IPHLPAPI.DLL,GetMulticastIpAddressTable,mincore.lib
x86,_GetMultipleTrusteeA@4,ADVAPI32.dll,GetMultipleTrusteeA,AdvAPI32.Lib
x86,_GetMultipleTrusteeOperationA@4,ADVAPI32.dll,GetMultipleTrusteeOperationA,AdvAPI32.Lib
x86,_GetMultipleTrusteeOperationW@4,ADVAPI32.dll,GetMultipleTrusteeOperationW,AdvAPI32.Lib
x86,_GetMultipleTrusteeW@4,ADVAPI32.dll,GetMultipleTrusteeW,AdvAPI32.Lib
x86,_GetNLSVersion@12,KERNEL32.dll,GetNLSVersion,kernel32.Lib
x86,_GetNLSVersion@12,api-ms-win-core-localization-l1-2-0.dll,GetNLSVersion,mincore.lib
x86,_GetNLSVersionEx@12,KERNEL32.dll,GetNLSVersionEx,kernel32.Lib
x86,_GetNLSVersionEx@12,api-ms-win-core-localization-l1-2-0.dll,GetNLSVersionEx,mincore.lib
x86,_GetNameByTypeA@12,MSWSOCK.dll,GetNameByTypeA,MsWSock.Lib
x86,_GetNameByTypeA@12,MSWSOCK.dll,GetNameByTypeA,mincore.lib
x86,_GetNameByTypeA@12,WSOCK32.dll,1115,WSock32.Lib
x86,_GetNameByTypeW@12,MSWSOCK.dll,GetNameByTypeW,MsWSock.Lib
x86,_GetNameByTypeW@12,MSWSOCK.dll,GetNameByTypeW,mincore.lib
x86,_GetNameByTypeW@12,WSOCK32.dll,1116,WSock32.Lib
x86,_GetNameInfoW@28,WS2_32.dll,GetNameInfoW,WS2_32.Lib
x86,_GetNameInfoW@28,WS2_32.dll,GetNameInfoW,mincore.lib
x86,_GetNamedPipeAttribute@20,KERNEL32.dll,GetNamedPipeAttribute,kernel32.Lib
x86,_GetNamedPipeClientComputerNameA@12,KERNEL32.dll,GetNamedPipeClientComputerNameA,kernel32.Lib
x86,_GetNamedPipeClientComputerNameW@12,KERNEL32.dll,GetNamedPipeClientComputerNameW,kernel32.Lib
x86,_GetNamedPipeClientComputerNameW@12,api-ms-win-core-namedpipe-l1-2-0.dll,GetNamedPipeClientComputerNameW,mincore.lib
x86,_GetNamedPipeClientProcessId@8,KERNEL32.dll,GetNamedPipeClientProcessId,kernel32.Lib
x86,_GetNamedPipeClientSessionId@8,KERNEL32.dll,GetNamedPipeClientSessionId,kernel32.Lib
x86,_GetNamedPipeHandleStateA@28,KERNEL32.dll,GetNamedPipeHandleStateA,kernel32.Lib
x86,_GetNamedPipeHandleStateW@28,KERNEL32.dll,GetNamedPipeHandleStateW,kernel32.Lib
x86,_GetNamedPipeInfo@20,KERNEL32.dll,GetNamedPipeInfo,kernel32.Lib
x86,_GetNamedPipeServerProcessId@8,KERNEL32.dll,GetNamedPipeServerProcessId,kernel32.Lib
x86,_GetNamedPipeServerSessionId@8,KERNEL32.dll,GetNamedPipeServerSessionId,kernel32.Lib
x86,_GetNamedProfileInfo@8,mscms.dll,GetNamedProfileInfo,Mscms.Lib
x86,_GetNamedSecurityInfoA@32,ADVAPI32.dll,GetNamedSecurityInfoA,AdvAPI32.Lib
x86,_GetNamedSecurityInfoExA@36,ADVAPI32.dll,GetNamedSecurityInfoExA,AdvAPI32.Lib
x86,_GetNamedSecurityInfoExW@36,ADVAPI32.dll,GetNamedSecurityInfoExW,AdvAPI32.Lib
x86,_GetNamedSecurityInfoW@32,ADVAPI32.dll,GetNamedSecurityInfoW,AdvAPI32.Lib
x86,_GetNativeSystemInfo@4,KERNEL32.dll,GetNativeSystemInfo,kernel32.Lib
x86,_GetNativeSystemInfo@4,api-ms-win-core-sysinfo-l1-2-0.dll,GetNativeSystemInfo,mincore.lib
x86,_GetNearestColor@8,GDI32.dll,GetNearestColor,Gdi32.Lib
x86,_GetNearestPaletteIndex@8,GDI32.dll,GetNearestPaletteIndex,Gdi32.Lib
x86,_GetNetScheduleAccountInformation@12,mstask.dll,_GetNetScheduleAccountInformation@12,MSTask.Lib
x86,_GetNetworkId@8,SPOOLSS.DLL,GetNetworkId,spoolss.lib
x86,_GetNetworkInformation@20,IPHLPAPI.DLL,GetNetworkInformation,IPHlpApi.Lib
x86,_GetNetworkInformation@20,IPHLPAPI.DLL,GetNetworkInformation,mincore.lib
x86,_GetNetworkParams@8,IPHLPAPI.DLL,GetNetworkParams,IPHlpApi.Lib
x86,_GetNetworkParams@8,IPHLPAPI.DLL,GetNetworkParams,mincore.lib
x86,_GetNextDlgGroupItem@12,USER32.dll,GetNextDlgGroupItem,User32.Lib
x86,_GetNextDlgTabItem@12,USER32.dll,GetNextDlgTabItem,User32.Lib
x86,_GetNextFgPolicyRefreshInfo@8,USERENV.dll,GetNextFgPolicyRefreshInfo,UserEnv.Lib
x86,_GetNextFgPolicyRefreshInfo@8,USERENV.dll,GetNextFgPolicyRefreshInfo,mincore.lib
x86,_GetNextLogArchiveExtent@16,clfsw32.dll,GetNextLogArchiveExtent,clfsw32.lib
x86,_GetNextService@8,SSDPAPI.dll,GetNextService,ssdpapi.lib
x86,_GetNextServiceEx@8,SSDPAPI.dll,GetNextServiceEx,ssdpapi.lib
x86,_GetNodeClusterState@8,CLUSAPI.dll,GetNodeClusterState,ClusApi.Lib
x86,_GetNotificationResourceManager@20,ktmw32.dll,GetNotificationResourceManager,ktmw32.lib
x86,_GetNotificationResourceManagerAsync@20,ktmw32.dll,GetNotificationResourceManagerAsync,ktmw32.lib
x86,_GetNotifyEventHandle@8,CLUSAPI.dll,GetNotifyEventHandle,ClusApi.Lib
x86,_GetNumaAvailableMemoryNode@8,KERNEL32.dll,GetNumaAvailableMemoryNode,kernel32.Lib
x86,_GetNumaAvailableMemoryNodeEx@8,KERNEL32.dll,GetNumaAvailableMemoryNodeEx,kernel32.Lib
x86,_GetNumaHighestNodeNumber@4,KERNEL32.dll,GetNumaHighestNodeNumber,kernel32.Lib
x86,_GetNumaHighestNodeNumber@4,api-ms-win-core-systemtopology-l1-1-0.dll,GetNumaHighestNodeNumber,mincore.lib
x86,_GetNumaNodeNumberFromHandle@8,KERNEL32.dll,GetNumaNodeNumberFromHandle,kernel32.Lib
x86,_GetNumaNodeProcessorMask@8,KERNEL32.dll,GetNumaNodeProcessorMask,kernel32.Lib
x86,_GetNumaNodeProcessorMaskEx@8,KERNEL32.dll,GetNumaNodeProcessorMaskEx,kernel32.Lib
x86,_GetNumaNodeProcessorMaskEx@8,api-ms-win-core-systemtopology-l1-1-0.dll,GetNumaNodeProcessorMaskEx,mincore.lib
x86,_GetNumaProcessorNode@8,KERNEL32.dll,GetNumaProcessorNode,kernel32.Lib
x86,_GetNumaProcessorNodeEx@8,KERNEL32.dll,GetNumaProcessorNodeEx,kernel32.Lib
x86,_GetNumaProximityNode@8,KERNEL32.dll,GetNumaProximityNode,kernel32.Lib
x86,_GetNumaProximityNodeEx@8,KERNEL32.dll,GetNumaProximityNodeEx,kernel32.Lib
x86,_GetNumberFormatA@24,KERNEL32.dll,GetNumberFormatA,kernel32.Lib
x86,_GetNumberFormatEx@24,KERNEL32.dll,GetNumberFormatEx,kernel32.Lib
x86,_GetNumberFormatW@24,KERNEL32.dll,GetNumberFormatW,kernel32.Lib
x86,_GetNumberOfConsoleInputEvents@8,KERNEL32.dll,GetNumberOfConsoleInputEvents,kernel32.Lib
x86,_GetNumberOfConsoleInputEvents@8,api-ms-win-core-console-l1-1-0.dll,GetNumberOfConsoleInputEvents,mincore.lib
x86,_GetNumberOfConsoleMouseButtons@4,KERNEL32.dll,GetNumberOfConsoleMouseButtons,kernel32.Lib
x86,_GetNumberOfEventLogRecords@8,ADVAPI32.dll,GetNumberOfEventLogRecords,AdvAPI32.Lib
x86,_GetNumberOfInterfaces@4,IPHLPAPI.DLL,GetNumberOfInterfaces,IPHlpApi.Lib
x86,_GetNumberOfInterfaces@4,IPHLPAPI.DLL,GetNumberOfInterfaces,mincore.lib
x86,_GetNumberOfPhysicalMonitorsFromHMONITOR@8,dxva2.dll,GetNumberOfPhysicalMonitorsFromHMONITOR,dxva2.lib
x86,_GetNumberOfPhysicalMonitorsFromIDirect3DDevice9@8,dxva2.dll,GetNumberOfPhysicalMonitorsFromIDirect3DDevice9,dxva2.lib
x86,_GetODBCSharedData@0,ODBC32.dll,GetODBCSharedData,odbc32.lib
x86,_GetOEMCP@0,KERNEL32.dll,GetOEMCP,kernel32.Lib
x86,_GetOEMCP@0,api-ms-win-core-localization-l1-2-0.dll,GetOEMCP,mincore.lib
x86,_GetObjectA@12,GDI32.dll,GetObjectA,Gdi32.Lib
x86,_GetObjectContext,comsvcs.dll,GetObjectContext,ComSvcs.Lib
x86,_GetObjectType@4,GDI32.dll,GetObjectType,Gdi32.Lib
x86,_GetObjectW@12,GDI32.dll,GetObjectW,Gdi32.Lib
x86,_GetOldestEventLogRecord@8,ADVAPI32.dll,GetOldestEventLogRecord,AdvAPI32.Lib
x86,_GetOleaccVersionInfo@8,OLEACC.dll,GetOleaccVersionInfo,OleAcc.Lib
x86,_GetOpenCardNameA@4,SCARDDLG.dll,1,SCardDlg.Lib
x86,_GetOpenCardNameW@4,SCARDDLG.dll,2,SCardDlg.Lib
x86,_GetOpenClipboardWindow@0,USER32.dll,GetOpenClipboardWindow,User32.Lib
x86,_GetOpenFileNameA@4,COMDLG32.dll,GetOpenFileNameA,ComDlg32.Lib
x86,_GetOpenFileNamePreview@4,MSVFW32.dll,GetOpenFileNamePreview,Vfw32.Lib
x86,_GetOpenFileNamePreview@4,MSVFW32.dll,GetOpenFileNamePreview,msvfw32.Lib
x86,_GetOpenFileNamePreviewA@4,MSVFW32.dll,GetOpenFileNamePreviewA,Vfw32.Lib
