symbol,version
WSLicenseGetProductLicenseResults,8.0
WSLicenseInstallLicense,8.0
WSLicenseOpen,8.0
WSLicenseRefreshLicense,8.0
WSLicenseRetrieveMachineID,8.0
WSLicenseRevokeLicenses,8.0
WSLicenseUninstallLicense,8.0
WSManConnectShell,8.0
WSManConnectShellCommand,8.0
WSManCreateShellEx,8.0
WSManDisconnectShell,8.0
WSManPluginGetConfiguration,8.0
WSManPluginInteractiveCallback,8.0
WSManPluginReportCompletion,8.0
WSManReconnectShell,8.0
WSManReconnectShellCommand,8.0
WSManRunShellCommandEx,8.0
WSNotifyOOBECompletion,8.0
WSNotifyPackageInstalled,8.0
WSTriggerOOBEFileValidation,8.0
WTHelperIsChainedToMicrosoft,8.0
WTHelperIsChainedToMicrosoftFromStateData,8.0
WTSEnableChildSessions,8.0
WTSGetChildSessionId,8.0
WTSIsChildSessionsEnabled,8.0
WTSSetRenderHint,8.0
WVTAsn1CatMemberInfo2Decode,8.0
WVTAsn1CatMemberInfo2Encode,8.0
WaitForSpoolerInitialization,8.0
WaitOnAddress,8.0
WaitServiceState,8.0
WakeByAddressAll,8.0
WakeByAddressSingle,8.0
WcmCloseHandle,8.0
WcmEnumInterfaces,8.0
WcmFreeMemory,8.0
WcmGetProfileList,8.0
WcmOpenHandle,8.0
WcmOrderConnection,8.0
WcmQueryParameter,8.0
WcmQueryProperty,8.0
WcmSetParameter,8.0
WcmSetProfileList,8.0
WcmSetProperty,8.0
WdsBpParseInitializev6,8.0
WdsCliConnectToImageStore,8.0
WdsCliCreateSessionEx,8.0
WdsCliFilterImageArchitecture,8.0
WdsCliFilterImageFirmwareType,8.0
WdsCliFilterImageVersion,8.0
WdsCliFilterImageVersionMatchingBootImage,8.0
WdsCliGetDeploymentMetadata,8.0
WdsCliGetDeploymentMetadataAvailable,8.0
WdsCliGetDriverQueryXml,8.0
WdsCliGetSystemMetadata,8.0
WdsCliGetWimImageReferenceFile,8.0
WdsCliObtainDriverPackagesEx,8.0
WdsCliResetBootProgram,8.0
WdsCliSetSupportedFeatures,8.0
WdsCliSetSystemMetadata,8.0
WdsCliSetTransferBufferSize,8.0
WdsCliSimulateArchitecture,8.0
WdsCliSimulateDeviceId,8.0
WdsCliSimulateSmbiosInfo,8.0
WebSocketAbortHandle,8.0
WebSocketBeginClientHandshake,8.0
WebSocketBeginServerHandshake,8.0
WebSocketCompleteAction,8.0
WebSocketCreateClientHandle,8.0
WebSocketCreateServerHandle,8.0
WebSocketDeleteHandle,8.0
WebSocketEndClientHandshake,8.0
WebSocketEndServerHandshake,8.0
WebSocketGetAction,8.0
WebSocketGetGlobalProperty,8.0
WebSocketReceive,8.0
WebSocketSend,8.0
WerReportHang,8.0
WerReportSQMEvent,8.0
WerpCreateIntegratorReportId,8.0
WerpFreeString,8.0
WerpGetIntegratorReportId,8.0
WerpGetStoreLocation,8.0
WerpSetIntegratorReportId,8.0
WinBioAsyncEnumBiometricUnits,8.0
WinBioAsyncEnumDatabases,8.0
WinBioAsyncEnumServiceProviders,8.0
WinBioAsyncMonitorFrameworkChanges,8.0
WinBioAsyncOpenFramework,8.0
WinBioAsyncOpenSession,8.0
WinBioCloseFramework,8.0
WinHttpCreateProxyResolver,8.0
WinHttpFreeProxyResult,8.0
WinHttpGetProxyForUrlEx,8.0
WinHttpGetProxyResult,8.0
WinHttpResetAutoProxy,8.0
WinHttpWebSocketClose,8.0
WinHttpWebSocketCompleteUpgrade,8.0
WinHttpWebSocketQueryCloseStatus,8.0
WinHttpWebSocketReceive,8.0
WinHttpWebSocketSend,8.0
WinHttpWebSocketShutdown,8.0
WinSqmAddToAverageDWORD,8.0
WinSqmAddToStream,8.0
WinSqmAddToStreamEx,8.0
WinSqmCheckEscalationAddToStreamEx,8.0
WinSqmCheckEscalationSetDWORD,8.0
WinSqmCheckEscalationSetDWORD64,8.0
WinSqmCheckEscalationSetString,8.0
WinSqmCommonDatapointDelete,8.0
WinSqmCommonDatapointSetDWORD,8.0
WinSqmCommonDatapointSetDWORD64,8.0
WinSqmCommonDatapointSetStreamEx,8.0
WinSqmCommonDatapointSetString,8.0
WinSqmEndSession,8.0
WinSqmEventEnabled,8.0
WinSqmEventWrite,8.0
WinSqmGetEscalationRuleStatus,8.0
WinSqmGetInstrumentationProperty,8.0
WinSqmIncrementDWORD,8.0
WinSqmIsOptedIn,8.0
WinSqmIsOptedInEx,8.0
WinSqmIsSessionDisabled,8.0
WinSqmSetDWORD,8.0
WinSqmSetDWORD64,8.0
WinSqmSetEscalationInfo,8.0
WinSqmSetIfMaxDWORD,8.0
WinSqmSetIfMinDWORD,8.0
WinSqmSetString,8.0
WinSqmStartSession,8.0
WinStationActivateLicense,8.0
WinStationAutoReconnect,8.0
WinStationBroadcastSystemMessage,8.0
WinStationCheckAccess,8.0
WinStationCheckLoopBack,8.0
WinStationCloseServer,8.0
WinStationConnectA,8.0
WinStationConnectAndLockDesktop,8.0
WinStationConnectCallback,8.0
WinStationConnectEx,8.0
WinStationConnectW,8.0
WinStationCreateChildSessionTransport,8.0
WinStationDisconnect,8.0
WinStationEnableChildSessions,8.0
WinStationEnumerateA,8.0
WinStationEnumerateExW,8.0
WinStationEnumerateLicenses,8.0
WinStationEnumerateProcesses,8.0
WinStationEnumerateW,8.0
WinStationEnumerate_IndexedA,8.0
WinStationEnumerate_IndexedW,8.0
WinStationFreeConsoleNotification,8.0
WinStationFreeEXECENVDATAEX,8.0
WinStationFreeGAPMemory,8.0
WinStationFreeMemory,8.0
WinStationFreePropertyValue,8.0
WinStationFreeUserCertificates,8.0
WinStationFreeUserCredentials,8.0
WinStationGenerateLicense,8.0
WinStationGetAllProcesses,8.0
WinStationGetAllSessionsEx,8.0
WinStationGetAllSessionsW,8.0
WinStationGetChildSessionId,8.0
WinStationGetConnectionProperty,8.0
WinStationGetCurrentSessionCapabilities,8.0
WinStationGetCurrentSessionConnectionProperty,8.0
WinStationGetCurrentSessionTerminalName,8.0
WinStationGetDeviceId,8.0
WinStationGetInitialApplication,8.0
WinStationGetLanAdapterNameA,8.0
WinStationGetLanAdapterNameW,8.0
WinStationGetLoggedOnCount,8.0
WinStationGetMachinePolicy,8.0
WinStationGetProcessSid,8.0
WinStationGetRedirectAuthInfo,8.0
WinStationGetSessionIds,8.0
WinStationGetTermSrvCountersValue,8.0
WinStationGetUserCertificates,8.0
WinStationGetUserCredentials,8.0
WinStationGetUserProfile,8.0
WinStationInstallLicense,8.0
WinStationIsChildSessionsEnabled,8.0
WinStationIsCurrentSessionRemoteable,8.0
WinStationIsHelpAssistantSession,8.0
WinStationIsSessionPermitted,8.0
WinStationIsSessionRemoteable,8.0
WinStationNameFromLogonIdA,8.0
WinStationNameFromLogonIdW,8.0
WinStationNegotiateSession,8.0
WinStationNtsdDebug,8.0
WinStationOpenServerA,8.0
WinStationOpenServerExA,8.0
WinStationOpenServerExW,8.0
WinStationOpenServerW,8.0
WinStationPreCreateGlassReplacementSession,8.0
WinStationQueryAllowConcurrentConnections,8.0
WinStationQueryCurrentSessionInformation,8.0
WinStationQueryEnforcementCore,8.0
WinStationQueryInformationA,8.0
WinStationQueryInformationW,8.0
WinStationQueryLicense,8.0
WinStationQueryLogonCredentialsW,8.0
WinStationQuerySessionVirtualIP,8.0
WinStationQueryUpdateRequired,8.0
WinStationRedirectErrorMessage,8.0
WinStationRedirectLogonBeginPainting,8.0
WinStationRedirectLogonError,8.0
WinStationRedirectLogonMessage,8.0
WinStationRedirectLogonStatus,8.0
WinStationRegisterConsoleNotification,8.0
WinStationRegisterConsoleNotificationEx,8.0
WinStationRegisterCurrentSessionNotificationEvent,8.0
WinStationRegisterNotificationEvent,8.0
WinStationRemoveLicense,8.0
WinStationRenameA,8.0
WinStationRenameW,8.0
WinStationReportUIResult,8.0
WinStationReset,8.0
WinStationRevertFromServicesSession,8.0
WinStationSendMessageA,8.0
WinStationSendMessageW,8.0
WinStationSendWindowMessage,8.0
WinStationServerPing,8.0
WinStationSetAutologonPassword,8.0
WinStationSetInformationA,8.0
WinStationSetInformationW,8.0
WinStationSetPoolCount,8.0
WinStationSetRenderHint,8.0
WinStationShadow,8.0
WinStationShadowStop,8.0
WinStationShutdownSystem,8.0
WinStationSwitchToServicesSession,8.0
WinStationSystemShutdownStarted,8.0
WinStationSystemShutdownWait,8.0
WinStationTerminateGlassReplacementSession,8.0
WinStationTerminateProcess,8.0
WinStationUnRegisterConsoleNotification,8.0
WinStationUnRegisterNotificationEvent,8.0
WinStationUserLoginAccessCheck,8.0
WinStationVerify,8.0
WinStationVirtualOpen,8.0
WinStationVirtualOpenEx,8.0
WinStationWaitSystemEvent,8.0
WinUsb_AbortPipe,8.0
WinUsb_ControlTransfer,8.0
WinUsb_FlushPipe,8.0
WinUsb_Free,8.0
WinUsb_GetAssociatedInterface,8.0
WinUsb_GetCurrentAlternateSetting,8.0
WinUsb_GetDescriptor,8.0
WinUsb_GetOverlappedResult,8.0
WinUsb_GetPipePolicy,8.0
WinUsb_GetPowerPolicy,8.0
WinUsb_Initialize,8.0
WinUsb_ParseConfigurationDescriptor,8.0
WinUsb_ParseDescriptors,8.0
WinUsb_QueryDeviceInformation,8.0
WinUsb_QueryInterfaceSettings,8.0
WinUsb_QueryPipe,8.0
WinUsb_ReadPipe,8.0
WinUsb_ResetPipe,8.0
WinUsb_SetCurrentAlternateSetting,8.0
WinUsb_SetPipePolicy,8.0
WinUsb_SetPowerPolicy,8.0
WinUsb_WritePipe,8.0
WindowsCompareStringOrdinal,8.0
WindowsConcatString,8.0
WindowsCreateString,8.0
WindowsCreateStringReference,8.0
WindowsDeleteString,8.0
WindowsDeleteStringBuffer,8.0
WindowsDuplicateString,8.0
WindowsGetStringLen,8.0
WindowsGetStringRawBuffer,8.0
WindowsInspectString,8.0
WindowsIsStringEmpty,8.0
WindowsPreallocateStringBuffer,8.0
WindowsPromoteStringBuffer,8.0
WindowsReplaceString,8.0
WindowsStringHasEmbeddedNull,8.0
WindowsSubstring,8.0
WindowsSubstringWithSpecifiedLength,8.0
WindowsTrimStringEnd,8.0
WindowsTrimStringStart,8.0
WlanConnectEx,8.0
WmiCloseBlock,8.0
WmiDevInstToInstanceNameA,8.0
WmiDevInstToInstanceNameW,8.0
WmiEnumerateGuids,8.0
WmiExecuteMethodA,8.0
WmiExecuteMethodW,8.0
WmiFileHandleToInstanceNameA,8.0
WmiFileHandleToInstanceNameW,8.0
WmiFreeBuffer,8.0
WmiMofEnumerateResourcesA,8.0
WmiMofEnumerateResourcesW,8.0
WmiNotificationRegistrationA,8.0
WmiNotificationRegistrationW,8.0
WmiOpenBlock,8.0
WmiQueryAllDataA,8.0
WmiQueryAllDataW,8.0
WmiQueryGuidInformation,8.0
WmiQuerySingleInstanceA,8.0
WmiQuerySingleInstanceW,8.0
WmiSetSingleInstanceA,8.0
WmiSetSingleInstanceW,8.0
WmiSetSingleItemA,8.0
WmiSetSingleItemW,8.0
WnvOpen,8.0
WnvRequestNotification,8.0
WscGetAntiMalwareUri,8.0
WscQueryAntiMalwareUri,8.0
X3DAudioCalculate,8.0
X3DAudioInitialize,8.0
XAudio2Create,8.0
XInputEnable,8.0
XInputGetAudioDeviceIds,8.0
XInputGetBatteryInformation,8.0
XInputGetKeystroke,8.0
ZwAcceptConnectPort,8.0
ZwAccessCheck,8.0
ZwAccessCheckAndAuditAlarm,8.0
ZwAccessCheckByType,8.0
ZwAccessCheckByTypeAndAuditAlarm,8.0
ZwAccessCheckByTypeResultList,8.0
ZwAccessCheckByTypeResultListAndAuditAlarm,8.0
ZwAccessCheckByTypeResultListAndAuditAlarmByHandle,8.0
ZwAddAtom,8.0
ZwAddAtomEx,8.0
ZwAddBootEntry,8.0
ZwAddDriverEntry,8.0
ZwAdjustGroupsToken,8.0
ZwAdjustPrivilegesToken,8.0
ZwAdjustTokenClaimsAndDeviceGroups,8.0
ZwAlertResumeThread,8.0
ZwAlertThread,8.0
ZwAlertThreadByThreadId,8.0
ZwAllocateLocallyUniqueId,8.0
ZwAllocateReserveObject,8.0
ZwAllocateUserPhysicalPages,8.0
ZwAllocateUuids,8.0
ZwAllocateVirtualMemory,8.0
ZwAlpcAcceptConnectPort,8.0
ZwAlpcCancelMessage,8.0
ZwAlpcConnectPort,8.0
ZwAlpcConnectPortEx,8.0
ZwAlpcCreatePort,8.0
ZwAlpcCreatePortSection,8.0
ZwAlpcCreateResourceReserve,8.0
ZwAlpcCreateSectionView,8.0
ZwAlpcCreateSecurityContext,8.0
ZwAlpcDeletePortSection,8.0
ZwAlpcDeleteResourceReserve,8.0
ZwAlpcDeleteSectionView,8.0
ZwAlpcDeleteSecurityContext,8.0
ZwAlpcDisconnectPort,8.0
ZwAlpcImpersonateClientOfPort,8.0
ZwAlpcOpenSenderProcess,8.0
ZwAlpcOpenSenderThread,8.0
ZwAlpcQueryInformation,8.0
ZwAlpcQueryInformationMessage,8.0
ZwAlpcRevokeSecurityContext,8.0
ZwAlpcSendWaitReceivePort,8.0
ZwAlpcSetInformation,8.0
ZwApphelpCacheControl,8.0
ZwAreMappedFilesTheSame,8.0
ZwAssignProcessToJobObject,8.0
ZwAssociateWaitCompletionPacket,8.0
ZwCallbackReturn,8.0
ZwCancelIoFile,8.0
ZwCancelIoFileEx,8.0
ZwCancelSynchronousIoFile,8.0
ZwCancelTimer,8.0
ZwCancelWaitCompletionPacket,8.0
ZwClearEvent,8.0
ZwClose,8.0
ZwCloseObjectAuditAlarm,8.0
ZwCommitComplete,8.0
ZwCommitEnlistment,8.0
ZwCommitTransaction,8.0
ZwCompactKeys,8.0
ZwCompareTokens,8.0
ZwCompleteConnectPort,8.0
ZwCompressKey,8.0
ZwConnectPort,8.0
ZwContinue,8.0
ZwCreateDebugObject,8.0
ZwCreateDirectoryObject,8.0
ZwCreateDirectoryObjectEx,8.0
ZwCreateEnlistment,8.0
ZwCreateEvent,8.0
ZwCreateEventPair,8.0
ZwCreateFile,8.0
ZwCreateIRTimer,8.0
ZwCreateIoCompletion,8.0
ZwCreateJobObject,8.0
ZwCreateJobSet,8.0
ZwCreateKey,8.0
ZwCreateKeyTransacted,8.0
ZwCreateKeyedEvent,8.0
ZwCreateLowBoxToken,8.0
ZwCreateMailslotFile,8.0
ZwCreateMutant,8.0
ZwCreateNamedPipeFile,8.0
ZwCreatePagingFile,8.0
ZwCreatePort,8.0
ZwCreatePrivateNamespace,8.0
ZwCreateProcess,8.0
ZwCreateProcessEx,8.0
ZwCreateProfile,8.0
ZwCreateProfileEx,8.0
ZwCreateResourceManager,8.0
ZwCreateSection,8.0
ZwCreateSemaphore,8.0
ZwCreateSymbolicLinkObject,8.0
ZwCreateThread,8.0
ZwCreateThreadEx,8.0
ZwCreateTimer,8.0
ZwCreateToken,8.0
ZwCreateTokenEx,8.0
ZwCreateTransaction,8.0
ZwCreateTransactionManager,8.0
ZwCreateUserProcess,8.0
ZwCreateWaitCompletionPacket,8.0
ZwCreateWaitablePort,8.0
ZwCreateWnfStateName,8.0
ZwCreateWorkerFactory,8.0
ZwDebugActiveProcess,8.0
ZwDebugContinue,8.0
ZwDelayExecution,8.0
ZwDeleteAtom,8.0
ZwDeleteBootEntry,8.0
ZwDeleteDriverEntry,8.0
ZwDeleteFile,8.0
ZwDeleteKey,8.0
ZwDeleteObjectAuditAlarm,8.0
ZwDeletePrivateNamespace,8.0
ZwDeleteValueKey,8.0
ZwDeleteWnfStateData,8.0
ZwDeleteWnfStateName,8.0
ZwDeviceIoControlFile,8.0
ZwDisableLastKnownGood,8.0
ZwDisplayString,8.0
ZwDrawText,8.0
ZwDuplicateObject,8.0
ZwDuplicateToken,8.0
ZwEnableLastKnownGood,8.0
ZwEnumerateBootEntries,8.0
ZwEnumerateDriverEntries,8.0
ZwEnumerateKey,8.0
ZwEnumerateSystemEnvironmentValuesEx,8.0
ZwEnumerateTransactionObject,8.0
ZwEnumerateValueKey,8.0
ZwExtendSection,8.0
ZwFilterBootOption,8.0
ZwFilterToken,8.0
ZwFilterTokenEx,8.0
ZwFindAtom,8.0
ZwFlushBuffersFile,8.0
ZwFlushBuffersFileEx,8.0
ZwFlushInstallUILanguage,8.0
ZwFlushInstructionCache,8.0
ZwFlushKey,8.0
ZwFlushProcessWriteBuffers,8.0
ZwFlushVirtualMemory,8.0
ZwFlushWriteBuffer,8.0
ZwFreeUserPhysicalPages,8.0
ZwFreeVirtualMemory,8.0
ZwFreezeRegistry,8.0
ZwFreezeTransactions,8.0
ZwFsControlFile,8.0
ZwGetCachedSigningLevel,8.0
ZwGetContextThread,8.0
ZwGetCurrentProcessorNumber,8.0
ZwGetDevicePowerState,8.0
ZwGetMUIRegistryInfo,8.0
ZwGetNextProcess,8.0
ZwGetNextThread,8.0
ZwGetNlsSectionPtr,8.0
ZwGetNotificationResourceManager,8.0
ZwGetWriteWatch,8.0
ZwImpersonateAnonymousToken,8.0
ZwImpersonateClientOfPort,8.0
ZwImpersonateThread,8.0
ZwInitializeNlsFiles,8.0
ZwInitializeRegistry,8.0
ZwInitiatePowerAction,8.0
ZwIsProcessInJob,8.0
ZwIsSystemResumeAutomatic,8.0
ZwIsUILanguageComitted,8.0
ZwListenPort,8.0
ZwLoadDriver,8.0
ZwLoadKey,8.0
ZwLoadKey2,8.0
ZwLoadKeyEx,8.0
ZwLockFile,8.0
ZwLockProductActivationKeys,8.0
ZwLockRegistryKey,8.0
ZwLockVirtualMemory,8.0
ZwMakePermanentObject,8.0
ZwMakeTemporaryObject,8.0
ZwMapCMFModule,8.0
ZwMapUserPhysicalPages,8.0
ZwMapUserPhysicalPagesScatter,8.0
ZwMapViewOfSection,8.0
ZwModifyBootEntry,8.0
ZwModifyDriverEntry,8.0
ZwNotifyChangeDirectoryFile,8.0
ZwNotifyChangeKey,8.0
ZwNotifyChangeMultipleKeys,8.0
ZwNotifyChangeSession,8.0
ZwOpenDirectoryObject,8.0
ZwOpenEnlistment,8.0
ZwOpenEvent,8.0
ZwOpenEventPair,8.0
ZwOpenFile,8.0
ZwOpenIoCompletion,8.0
ZwOpenJobObject,8.0
ZwOpenKey,8.0
ZwOpenKeyEx,8.0
ZwOpenKeyTransacted,8.0
ZwOpenKeyTransactedEx,8.0
ZwOpenKeyedEvent,8.0
ZwOpenMutant,8.0
ZwOpenObjectAuditAlarm,8.0
ZwOpenPrivateNamespace,8.0
ZwOpenProcess,8.0
ZwOpenProcessToken,8.0
ZwOpenProcessTokenEx,8.0
ZwOpenResourceManager,8.0
ZwOpenSection,8.0
ZwOpenSemaphore,8.0
ZwOpenSession,8.0
ZwOpenSymbolicLinkObject,8.0
ZwOpenThread,8.0
ZwOpenThreadToken,8.0
ZwOpenThreadTokenEx,8.0
ZwOpenTimer,8.0
ZwOpenTransaction,8.0
ZwOpenTransactionManager,8.0
ZwPlugPlayControl,8.0
ZwPowerInformation,8.0
ZwPrePrepareComplete,8.0
ZwPrePrepareEnlistment,8.0
ZwPrepareComplete,8.0
ZwPrepareEnlistment,8.0
ZwPrivilegeCheck,8.0
ZwPrivilegeObjectAuditAlarm,8.0
ZwPrivilegedServiceAuditAlarm,8.0
ZwPropagationComplete,8.0
ZwPropagationFailed,8.0
ZwProtectVirtualMemory,8.0
ZwPulseEvent,8.0
ZwQueryAttributesFile,8.0
ZwQueryBootEntryOrder,8.0
ZwQueryBootOptions,8.0
ZwQueryDebugFilterState,8.0
ZwQueryDefaultLocale,8.0
ZwQueryDefaultUILanguage,8.0
ZwQueryDirectoryFile,8.0
ZwQueryDirectoryObject,8.0
ZwQueryDriverEntryOrder,8.0
ZwQueryEaFile,8.0
ZwQueryEvent,8.0
ZwQueryFullAttributesFile,8.0
ZwQueryInformationAtom,8.0
ZwQueryInformationEnlistment,8.0
ZwQueryInformationFile,8.0
ZwQueryInformationJobObject,8.0
ZwQueryInformationPort,8.0
ZwQueryInformationProcess,8.0
ZwQueryInformationResourceManager,8.0
ZwQueryInformationThread,8.0
ZwQueryInformationToken,8.0
ZwQueryInformationTransaction,8.0
ZwQueryInformationTransactionManager,8.0
ZwQueryInformationWorkerFactory,8.0
ZwQueryInstallUILanguage,8.0
ZwQueryIntervalProfile,8.0
ZwQueryIoCompletion,8.0
ZwQueryKey,8.0
ZwQueryLicenseValue,8.0
ZwQueryMultipleValueKey,8.0
ZwQueryMutant,8.0
ZwQueryObject,8.0
ZwQueryOpenSubKeys,8.0
ZwQueryOpenSubKeysEx,8.0
ZwQueryPerformanceCounter,8.0
ZwQueryPortInformationProcess,8.0
ZwQueryQuotaInformationFile,8.0
ZwQuerySection,8.0
ZwQuerySecurityAttributesToken,8.0
ZwQuerySecurityObject,8.0
ZwQuerySemaphore,8.0
ZwQuerySymbolicLinkObject,8.0
ZwQuerySystemEnvironmentValue,8.0
ZwQuerySystemEnvironmentValueEx,8.0
ZwQuerySystemInformation,8.0
ZwQuerySystemInformationEx,8.0
ZwQuerySystemTime,8.0
ZwQueryTimer,8.0
ZwQueryTimerResolution,8.0
ZwQueryValueKey,8.0
ZwQueryVirtualMemory,8.0
ZwQueryVolumeInformationFile,8.0
ZwQueryWnfStateData,8.0
ZwQueryWnfStateNameInformation,8.0
ZwQueueApcThread,8.0
ZwQueueApcThreadEx,8.0
ZwRaiseException,8.0
ZwRaiseHardError,8.0
ZwReadFile,8.0
ZwReadFileScatter,8.0
ZwReadOnlyEnlistment,8.0
ZwReadRequestData,8.0
ZwReadVirtualMemory,8.0
ZwRecoverEnlistment,8.0
ZwRecoverResourceManager,8.0
ZwRecoverTransactionManager,8.0
ZwRegisterProtocolAddressInformation,8.0
ZwRegisterThreadTerminatePort,8.0
ZwReleaseKeyedEvent,8.0
ZwReleaseMutant,8.0
ZwReleaseSemaphore,8.0
ZwReleaseWorkerFactoryWorker,8.0
ZwRemoveIoCompletion,8.0
ZwRemoveIoCompletionEx,8.0
ZwRemoveProcessDebug,8.0
ZwRenameKey,8.0
ZwRenameTransactionManager,8.0
ZwReplaceKey,8.0
ZwReplacePartitionUnit,8.0
ZwReplyPort,8.0
ZwReplyWaitReceivePort,8.0
ZwReplyWaitReceivePortEx,8.0
ZwReplyWaitReplyPort,8.0
ZwRequestPort,8.0
ZwRequestWaitReplyPort,8.0
ZwResetEvent,8.0
ZwResetWriteWatch,8.0
ZwRestoreKey,8.0
ZwResumeProcess,8.0
ZwResumeThread,8.0
ZwRollbackComplete,8.0
ZwRollbackEnlistment,8.0
ZwRollbackTransaction,8.0
ZwRollforwardTransactionManager,8.0
ZwSaveKey,8.0
ZwSaveKeyEx,8.0
ZwSaveMergedKeys,8.0
ZwSecureConnectPort,8.0
ZwSerializeBoot,8.0
ZwSetBootEntryOrder,8.0
ZwSetBootOptions,8.0
ZwSetCachedSigningLevel,8.0
ZwSetContextThread,8.0
ZwSetDebugFilterState,8.0
ZwSetDefaultHardErrorPort,8.0
ZwSetDefaultLocale,8.0
ZwSetDefaultUILanguage,8.0
ZwSetDriverEntryOrder,8.0
ZwSetEaFile,8.0
ZwSetEvent,8.0
ZwSetEventBoostPriority,8.0
ZwSetHighEventPair,8.0
ZwSetHighWaitLowEventPair,8.0
ZwSetIRTimer,8.0
ZwSetInformationDebugObject,8.0
ZwSetInformationEnlistment,8.0
ZwSetInformationFile,8.0
ZwSetInformationJobObject,8.0
ZwSetInformationKey,8.0
ZwSetInformationObject,8.0
ZwSetInformationProcess,8.0
ZwSetInformationResourceManager,8.0
ZwSetInformationThread,8.0
ZwSetInformationToken,8.0
ZwSetInformationTransaction,8.0
ZwSetInformationTransactionManager,8.0
ZwSetInformationVirtualMemory,8.0
ZwSetInformationWorkerFactory,8.0
ZwSetIntervalProfile,8.0
ZwSetIoCompletion,8.0
ZwSetIoCompletionEx,8.0
ZwSetLdtEntries,8.0
ZwSetLowEventPair,8.0
ZwSetLowWaitHighEventPair,8.0
ZwSetQuotaInformationFile,8.0
ZwSetSecurityObject,8.0
ZwSetSystemEnvironmentValue,8.0
ZwSetSystemEnvironmentValueEx,8.0
ZwSetSystemInformation,8.0
ZwSetSystemPowerState,8.0
ZwSetSystemTime,8.0
ZwSetThreadExecutionState,8.0
ZwSetTimer,8.0
ZwSetTimerEx,8.0
ZwSetTimerResolution,8.0
ZwSetUuidSeed,8.0
ZwSetValueKey,8.0
ZwSetVolumeInformationFile,8.0
ZwShutdownSystem,8.0
ZwShutdownWorkerFactory,8.0
ZwSignalAndWaitForSingleObject,8.0
ZwSinglePhaseReject,8.0
ZwStartProfile,8.0
ZwStopProfile,8.0
ZwSubscribeWnfStateChange,8.0
ZwSuspendProcess,8.0
ZwSuspendThread,8.0
ZwSystemDebugControl,8.0
ZwTerminateJobObject,8.0
ZwTerminateProcess,8.0
ZwTerminateThread,8.0
ZwTestAlert,8.0
ZwThawRegistry,8.0
ZwThawTransactions,8.0
ZwTraceControl,8.0
ZwTraceEvent,8.0
ZwTranslateFilePath,8.0
ZwUmsThreadYield,8.0
ZwUnloadDriver,8.0
ZwUnloadKey,8.0
ZwUnloadKey2,8.0
ZwUnloadKeyEx,8.0
ZwUnlockFile,8.0
ZwUnlockVirtualMemory,8.0
ZwUnmapViewOfSection,8.0
ZwUnmapViewOfSectionEx,8.0
ZwUnsubscribeWnfStateChange,8.0
ZwUpdateWnfStateData,8.0
ZwVdmControl,8.0
ZwWaitForAlertByThreadId,8.0
ZwWaitForDebugEvent,8.0
ZwWaitForKeyedEvent,8.0
ZwWaitForMultipleObjects,8.0
ZwWaitForMultipleObjects32,8.0
ZwWaitForSingleObject,8.0
ZwWaitForWorkViaWorkerFactory,8.0
ZwWaitHighEventPair,8.0
ZwWaitLowEventPair,8.0
ZwWorkerFactoryWorkerReady,8.0
ZwWriteFile,8.0
ZwWriteFileGather,8.0
ZwWriteRequestData,8.0
ZwWriteVirtualMemory,8.0
ZwYieldExecution,8.0
_NWLogonQueryAdmin,8.0
_NWLogonSetAdmin,8.0
_WinStationAnnoyancePopup,8.0
_WinStationBeepOpen,8.0
_WinStationBreakPoint,8.0
_WinStationCallback,8.0
_WinStationCheckForApplicationName,8.0
_WinStationFUSCanRemoteUserDisconnect,8.0
_WinStationGetApplicationInfo,8.0
_WinStationNotifyDisconnectPipe,8.0
_WinStationNotifyLogoff,8.0
_WinStationNotifyLogon,8.0
_WinStationNotifyNewSession,8.0
_WinStationOpenSessionDirectory,8.0
_WinStationReInitializeSecurity,8.0
_WinStationReadRegistry,8.0
_WinStationSessionInitialized,8.0
_WinStationShadowTarget,8.0
_WinStationShadowTarget2,8.0
_WinStationShadowTargetSetup,8.0
_WinStationUpdateClientCachedCredentials,8.0
_WinStationUpdateSettings,8.0
_WinStationUpdateUserConfig,8.0
_WinStationWaitForConnect,8.0
__glsParser_create,8.0
__glsParser_print,8.0
__glsString_appendChar,8.0
__glsString_assign,8.0
__glsString_init,8.0
addrvect,8.0
aesCTSDecryptMsg,8.0
aesCTSEncryptMsg,8.0
ama,8.0
asyncmsg,8.0
asyncrpc,8.0
authinfo,8.0
bGetDevModePerUser,8.0
bSetDevModePerUser,8.0
copacket,8.0
dict,8.0
dict2,8.0
eeinfo,8.0
eerecord,8.0
error,8.0
fwscan,8.0
getcallinfo,8.0
getclientcallinfo,8.0
getdbgcell,8.0
getendpointinfo,8.0
getthreadinfo,8.0
getvalidateerror,8.0
glsAbortCall,8.0
glsAppRef,8.0
glsBeginCapture,8.0
glsBeginGLS,8.0
glsBeginObj,8.0
glsBinary,8.0
glsBlock,8.0
glsCallArray,8.0
glsCallArrayInContext,8.0
glsCallStream,8.0
glsCaptureFlags,8.0
glsCaptureFunc,8.0
glsChannel,8.0
glsCharubz,8.0
glsCommandAPI,8.0
glsCommandFunc,8.0
glsCommandString,8.0
glsComment,8.0
glsContext,8.0
glsCopyStream,8.0
glsDataPointer,8.0
glsDeleteContext,8.0
